entry_idx,entry_dt,dir,entry_price,oracle_pnl,H1_sr_target,H1_sr_found,H1_sr_dist_atr,H1_htf_atr,conv_reason,conv_pnl,conv_bars,H1_reason,H1_pnl,H1_bars,M15_sr_target,M15_sr_found,M15_sr_dist_atr,M15_htf_atr,M15_reason,M15_pnl,M15_bars
55076,2025-10-27 01:17:00,BUY,4084.81,1150.0000000000455,0.0,False,0.0,25.20501,StructBreak,-586.9999999999891,6,StructBreak,-586.9999999999891,6,0.0,False,0.0,13.77083,StructBreak,-586.9999999999891,6
55154,2025-10-27 02:35:00,BUY,4075.69,2205.9999999999945,0.0,False,0.0,25.31234,TimeExit,-138.0000000000109,8,TimeExit,-138.0000000000109,8,0.0,False,0.0,12.52715,TimeExit,-138.0000000000109,8
55217,2025-10-27 03:38:00,SELL,4086.34,2105.000000000018,3674.61,True,16.49,24.97603,TimeExit,-64.99999999996362,8,TimeExit,-64.99999999996362,8,3674.61,True,32.31,12.74242,TimeExit,-64.99999999996362,8
55278,2025-10-27 04:39:00,SELL,4076.68,2304.9999999999727,3674.61,True,17.31,23.22856,EMACross,-167.00000000000728,2,EMACross(FB),-167.00000000000728,2,3674.61,True,35.85,11.21623,EMACross(FB),-167.00000000000728,2
55339,2025-10-27 05:40:00,BUY,4081.29,319.00000000000546,0.0,False,0.0,22.34208,TimeExit,-198.00000000000182,8,TimeExit,-198.00000000000182,8,0.0,False,0.0,10.0726,TimeExit,-198.00000000000182,8
55404,2025-10-27 06:45:00,SELL,4060.77,51.99999999999818,3674.61,True,17.75,21.75914,EMACross,-403.00000000002,5,EMACross(FB),-403.00000000002,5,3674.61,True,36.59,10.55415,EMACross(FB),-403.00000000002,5
55517,2025-10-27 08:38:00,BUY,4082.8,59.999999999990905,0.0,False,0.0,19.60086,TimeExit,-161.00000000001273,8,TimeExit,-161.00000000001273,8,0.0,False,0.0,8.06494,TimeExit,-161.00000000001273,8
55579,2025-10-27 09:40:00,SELL,4068.3,4342.000000000007,3674.61,True,20.62,19.09275,TimeExit,-200.0,8,TimeExit,-200.0,8,3674.61,True,49.65,7.92939,TimeExit,-200.0,8
55640,2025-10-27 10:41:00,SELL,4059.82,3494.0000000000055,3674.61,True,17.04,22.61238,EMACross,1498.0000000000018,56,EMACross(FB),1498.0000000000018,56,3674.61,True,49.58,7.76944,EMACross(FB),1498.0000000000018,56
55706,2025-10-27 11:47:00,BUY,4044.41,376.0000000000218,0.0,False,0.0,22.29606,TimeExit,-244.00000000000546,8,TimeExit,-244.00000000000546,8,0.0,False,0.0,11.98224,TimeExit,-244.00000000000546,8
55771,2025-10-27 12:52:00,BUY,4037.8,862.9999999999654,0.0,False,0.0,21.84059,TimeExit,-39.00000000003274,11,TimeExit,-39.00000000003274,11,0.0,False,0.0,11.5609,TimeExit,-39.00000000003274,11
55832,2025-10-27 13:53:00,SELL,4024.85,1157.9999999999927,3674.61,True,15.63,22.40451,TimeExit,-526.9999999999982,8,TimeExit,-526.9999999999982,8,3674.61,True,29.04,12.05913,TimeExit,-526.9999999999982,8
55893,2025-10-27 14:54:00,BUY,4040.78,957.9999999999927,0.0,False,0.0,22.62258,TimeExit,-6.000000000040018,15,TimeExit,-6.000000000040018,15,0.0,False,0.0,11.56475,TimeExit,-6.000000000040018,15
55954,2025-10-27 15:55:00,SELL,4019.27,4796.99999999998,3674.61,True,14.04,24.55157,EMACross,3475.9999999999764,93,EMACross(FB),3475.9999999999764,93,3674.61,True,26.56,12.97733,EMACross(FB),3475.9999999999764,93
56015,2025-10-27 16:56:00,SELL,3987.92,1661.999999999989,3674.61,True,11.76,26.63802,EMACross,340.99999999998545,32,EMACross(FB),340.99999999998545,32,3674.61,True,20.33,15.4144,EMACross(FB),340.99999999998545,32
56083,2025-10-27 18:04:00,BUY,3988.92,2011.0000000000127,0.0,False,0.0,24.72909,TimeExit,-178.99999999999636,25,TimeExit,-178.99999999999636,25,0.0,False,0.0,13.48271,TimeExit,-178.99999999999636,25
56144,2025-10-27 19:05:00,BUY,4003.85,630.0000000000182,0.0,False,0.0,23.85455,TimeExit,-509.9999999999909,8,TimeExit,-509.9999999999909,8,0.0,False,0.0,11.5852,TimeExit,-509.9999999999909,8
56205,2025-10-27 20:06:00,BUY,4009.92,23.00000000000182,0.0,False,0.0,22.31394,TimeExit,-28.00000000002001,8,TimeExit,-28.00000000002001,8,0.0,False,0.0,10.39748,TimeExit,-28.00000000002001,8
56269,2025-10-27 21:10:00,SELL,4002.18,2292.9999999999836,3674.61,True,14.89,21.99742,EMACross,877.9999999999745,61,EMACross(FB),877.9999999999745,61,3674.61,True,33.88,9.66891,EMACross(FB),877.9999999999745,61
56331,2025-10-27 22:12:00,BUY,3993.55,669.9999999999818,0.0,False,0.0,21.86443,TimeExit,-103.00000000002001,25,TimeExit,-103.00000000002001,25,0.0,False,0.0,8.76953,TimeExit,-103.00000000002001,25
56394,2025-10-28 00:16:00,BUY,3987.04,1746.0000000000036,0.0,False,0.0,21.18517,EMACross,275.0,38,EMACross(NoSR),275.0,38,0.0,False,0.0,10.10816,EMACross(NoSR),275.0,38
56455,2025-10-28 01:17:00,SELL,3988.76,1558.0000000000382,3674.61,True,14.79,21.23648,StructBreak,-337.99999999996544,2,StructBreak,-337.99999999996544,2,3674.61,True,33.9,9.26667,StructBreak,-337.99999999996544,2
56516,2025-10-28 02:18:00,SELL,3983.37,1019.0000000000055,3674.61,True,13.27,23.27562,TimeExit,-21.000000000003638,9,TimeExit,-21.000000000003638,9,3674.61,True,29.6,10.43113,TimeExit,-21.000000000003638,9
56577,2025-10-28 03:19:00,BUY,4014.14,345.0000000000273,0.0,False,0.0,22.2402,TimeExit,-237.99999999996544,9,TimeExit,-237.99999999996544,9,0.0,False,0.0,11.83514,TimeExit,-237.99999999996544,9
56638,2025-10-28 04:20:00,SELL,4003.23,2280.000000000018,3674.61,True,13.85,23.73084,EMACross,1290.000000000009,57,EMACross(FB),1290.000000000009,57,3674.61,True,32.44,10.13033,EMACross(FB),1290.000000000009,57
56699,2025-10-28 05:21:00,BUY,3987.42,711.0000000000127,0.0,False,0.0,22.0694,TimeExit,-11.999999999989086,17,TimeExit,-11.999999999989086,17,0.0,False,0.0,10.30694,TimeExit,-11.999999999989086,17
56760,2025-10-28 06:22:00,SELL,3977.77,2465.9999999999854,3674.61,True,13.05,23.23481,TimeExit,-1.0000000000218279,19,TimeExit,-1.0000000000218279,19,3674.61,True,26.8,11.31155,TimeExit,-1.0000000000218279,19
56831,2025-10-28 07:33:00,SELL,3967.19,4551.999999999998,3674.61,True,12.76,22.92483,EMACross,2075.0,101,EMACross(FB),2075.0,101,3674.61,True,25.24,11.59386,EMACross(FB),2075.0,101
56896,2025-10-28 08:38:00,SELL,3949.87,4163.999999999987,3674.61,True,11.52,23.88552,EMACross,342.99999999998363,36,EMACross(FB),342.99999999998363,36,3674.61,True,23.83,11.54923,EMACross(FB),342.99999999998363,36
56957,2025-10-28 09:39:00,SELL,3928.39,4198.999999999978,3674.61,True,10.45,24.28879,TimeExit,-144.00000000000546,8,TimeExit,-144.00000000000546,8,3674.61,True,21.0,12.08542,TimeExit,-144.00000000000546,8
57018,2025-10-28 10:40:00,SELL,3908.27,2186.999999999989,3674.61,True,8.88,26.30762,TimeExit,-86.99999999998909,10,TimeExit,-86.99999999998909,10,3674.61,True,18.54,12.60077,TimeExit,-86.99999999998909,10
57083,2025-10-28 11:45:00,BUY,3910.17,2071.99999999998,0.0,False,0.0,26.0866,TimeExit,-623.0000000000018,8,TimeExit,-623.0000000000018,8,0.0,False,0.0,13.07141,TimeExit,-623.0000000000018,8
57144,2025-10-28 12:46:00,BUY,3917.77,1311.999999999989,0.0,False,0.0,26.72839,TimeExit,-78.00000000002001,17,TimeExit,-78.00000000002001,17,0.0,False,0.0,13.2206,TimeExit,-78.00000000002001,17
57205,2025-10-28 13:47:00,BUY,3929.02,484.00000000001455,0.0,False,0.0,25.7366,TimeExit,-303.99999999999636,8,TimeExit,-303.99999999999636,8,0.0,False,0.0,12.14053,TimeExit,-303.99999999999636,8
57266,2025-10-28 14:48:00,SELL,3912.76,729.0000000000418,3674.61,True,9.32,25.54105,TimeExit,-10.999999999967258,11,TimeExit,-10.999999999967258,11,3674.61,True,21.72,10.96497,TimeExit,-10.999999999967258,11
57333,2025-10-28 15:55:00,BUY,3932.85,3672.0000000000255,0.0,False,0.0,25.86625,EMACross,2436.0000000000127,129,EMACross(NoSR),2436.0000000000127,129,0.0,False,0.0,13.6404,EMACross(NoSR),2436.0000000000127,129
57394,2025-10-28 16:56:00,BUY,3951.8,1776.9999999999982,0.0,False,0.0,24.95741,TimeExit,-84.00000000001455,11,TimeExit,-84.00000000001455,11,0.0,False,0.0,12.45189,TimeExit,-84.00000000001455,11
57455,2025-10-28 17:57:00,BUY,3965.99,429.00000000004184,0.0,False,0.0,24.62176,StructBreak,-732.9999999999927,6,StructBreak,-732.9999999999927,6,0.0,False,0.0,10.21708,StructBreak,-732.9999999999927,6
57518,2025-10-28 19:00:00,BUY,3959.12,1116.000000000031,0.0,False,0.0,22.17377,EMACross,466.0000000000309,41,EMACross(NoSR),466.0000000000309,41,0.0,False,0.0,10.07032,EMACross(NoSR),466.0000000000309,41
57580,2025-10-28 20:02:00,SELL,3960.33,1513.000000000011,3674.61,True,13.15,21.73326,EMACross,494.00000000000546,51,EMACross(FB),494.00000000000546,51,3674.61,True,30.66,9.31753,EMACross(FB),494.00000000000546,51
57641,2025-10-28 21:03:00,BUY,3955.81,686.9999999999891,0.0,False,0.0,20.4195,TimeExit,-113.99999999998727,8,TimeExit,-113.99999999998727,8,0.0,False,0.0,8.8669,TimeExit,-113.99999999998727,8
57702,2025-10-28 22:04:00,BUY,3958.16,251.99999999999818,0.0,False,0.0,19.20756,StructBreak,-534.9999999999909,2,StructBreak,-534.9999999999909,2,0.0,False,0.0,8.38554,StructBreak,-534.9999999999909,2
57766,2025-10-29 00:09:00,SELL,3933.89,615.0000000000091,3674.61,True,11.5,22.53989,TimeExit,-657.9999999999927,8,TimeExit,-657.9999999999927,8,3674.61,True,20.87,12.42584,TimeExit,-657.9999999999927,8
57827,2025-10-29 01:10:00,BUY,3946.03,3625.0,0.0,False,0.0,24.0359,EMACross,2393.99999999996,116,EMACross(NoSR),2393.99999999996,116,0.0,False,0.0,12.88853,EMACross(NoSR),2393.99999999996,116
57888,2025-10-29 02:11:00,BUY,3962.41,1987.0000000000346,0.0,False,0.0,23.92978,EMACross,755.9999999999945,55,EMACross(NoSR),755.9999999999945,55,0.0,False,0.0,11.93773,EMACross(NoSR),755.9999999999945,55
57964,2025-10-29 03:27:00,BUY,3975.77,138.99999999998727,0.0,False,0.0,22.57114,EMACross,-246.00000000000364,2,EMACross(NoSR),-246.00000000000364,2,0.0,False,0.0,11.2686,EMACross(NoSR),-246.00000000000364,2
58025,2025-10-29 04:28:00,SELL,3965.04,2105.000000000018,3674.61,True,12.31,23.60166,EMACross,378.99999999999636,31,EMACross(FB),378.99999999999636,31,3674.61,True,28.53,10.18079,EMACross(FB),378.99999999999636,31
58086,2025-10-29 05:29:00,BUY,3964.57,740.9999999999854,0.0,False,0.0,22.24677,EMACross,133.99999999996908,28,EMACross(NoSR),133.99999999996908,28,0.0,False,0.0,10.72037,EMACross(NoSR),133.99999999996908,28
58147,2025-10-29 06:30:00,SELL,3952.96,188.0000000000109,3674.61,True,13.17,21.12987,TimeExit,-498.9999999999782,8,TimeExit,-498.9999999999782,8,3674.61,True,28.26,9.8479,TimeExit,-498.9999999999782,8
58210,2025-10-29 07:33:00,BUY,3960.94,3773.000000000002,0.0,False,0.0,20.32855,TimeExit,-24.000000000023647,20,TimeExit,-24.000000000023647,20,0.0,False,0.0,9.91154,TimeExit,-24.000000000023647,20
58271,2025-10-29 08:34:00,BUY,3976.57,3736.999999999989,0.0,False,0.0,20.92208,TimeExit,-11.000000000012733,23,TimeExit,-11.000000000012733,23,0.0,False,0.0,9.81376,TimeExit,-11.000000000012733,23
58334,2025-10-29 09:37:00,SELL,3990.63,86.99999999998909,3674.61,True,14.57,21.69247,EMACross,-390.99999999998545,4,EMACross(FB),-390.99999999998545,4,3674.61,True,30.83,10.25155,EMACross(FB),-390.99999999998545,4
58395,2025-10-29 10:38:00,BUY,4008.26,2139.9999999999636,0.0,False,0.0,21.23081,EMACross,813.9999999999873,63,EMACross(NoSR),813.9999999999873,63,0.0,False,0.0,9.44316,EMACross(NoSR),813.9999999999873,63
58464,2025-10-29 11:47:00,BUY,4025.26,442.99999999998363,0.0,False,0.0,20.56403,TimeExit,-59.00000000001455,10,TimeExit,-59.00000000001455,10,0.0,False,0.0,8.39954,TimeExit,-59.00000000001455,10
58555,2025-10-29 13:18:00,SELL,4020.48,1038.000000000011,3674.61,True,18.29,18.90543,TimeExit,-55.99999999999454,9,TimeExit,-55.99999999999454,9,3674.61,True,43.84,7.88989,TimeExit,-55.99999999999454,9
58616,2025-10-29 14:19:00,BUY,4024.28,500.99999999997635,0.0,False,0.0,18.59004,TimeExit,-37.00000000003456,16,TimeExit,-37.00000000003456,16,0.0,False,0.0,8.34209,TimeExit,-37.00000000003456,16
58677,2025-10-29 15:20:00,SELL,4016.37,1396.0000000000036,3674.61,True,17.79,19.21537,TimeExit,-120.00000000002728,8,TimeExit,-120.00000000002728,8,3674.61,True,40.06,8.53118,TimeExit,-120.00000000002728,8
58738,2025-10-29 16:21:00,BUY,4017.39,342.0000000000073,0.0,False,0.0,18.62665,TimeExit,-65.0000000000091,8,TimeExit,-65.0000000000091,8,0.0,False,0.0,9.36426,TimeExit,-65.0000000000091,8
58812,2025-10-29 17:35:00,SELL,4005.64,1994.0000000000055,3674.61,True,17.31,19.1271,EMACross,827.9999999999745,39,EMACross(FB),827.9999999999745,39,3674.61,True,38.73,8.54617,EMACross(FB),827.9999999999745,39
58876,2025-10-29 18:39:00,SELL,3994.61,4332.999999999993,3674.61,True,17.89,17.88748,TimeExit,-250.0,8,TimeExit,-250.0,8,3674.61,True,38.75,8.25822,TimeExit,-250.0,8
58946,2025-10-29 19:49:00,BUY,3994.83,1261.0000000000127,0.0,False,0.0,17.11315,TimeExit,-51.99999999999818,9,TimeExit,-51.99999999999818,9,0.0,False,0.0,8.17557,TimeExit,-51.99999999999818,9
59007,2025-10-29 20:50:00,SELL,3956.43,2865.9999999999854,3674.61,True,12.0,23.47807,TimeExit,-1500.0,8,TimeExit,-1500.0,8,3674.61,True,16.49,17.08543,TimeExit,-1500.0,8
59068,2025-10-29 21:51:00,SELL,3945.44,2936.0000000000127,3674.61,True,9.93,27.27832,TimeExit,-32.999999999992724,8,TimeExit,-32.999999999992724,8,3674.61,True,13.5,20.05957,TimeExit,-32.999999999992724,8
59129,2025-10-29 22:52:00,SELL,3929.4,1332.0000000000164,3674.61,True,9.38,27.15455,TimeExit,-169.00000000000546,14,TimeExit,-169.00000000000546,14,3674.61,True,14.13,18.03233,TimeExit,-169.00000000000546,14
59190,2025-10-30 00:54:00,BUY,3944.24,2004.0000000000418,0.0,False,0.0,27.84461,TimeExit,-353.99999999999636,8,TimeExit,-353.99999999999636,8,0.0,False,0.0,16.56429,TimeExit,-353.99999999999636,8
59256,2025-10-30 02:00:00,BUY,3954.63,1196.99999999998,0.0,False,0.0,26.10719,TimeExit,-245.00000000002728,36,TimeExit,-245.00000000002728,36,0.0,False,0.0,13.01137,TimeExit,-245.00000000002728,36
59319,2025-10-30 03:03:00,BUY,3960.54,605.9999999999945,0.0,False,0.0,25.45957,TimeExit,-1026.9999999999982,8,TimeExit,-1026.9999999999982,8,0.0,False,0.0,14.59818,TimeExit,-1026.9999999999982,8
59380,2025-10-30 04:04:00,SELL,3937.33,2188.000000000011,3674.61,True,10.26,25.59696,TimeExit,-86.00000000001273,9,TimeExit,-86.00000000001273,9,3674.61,True,17.64,14.89131,TimeExit,-86.00000000001273,9
59441,2025-10-30 05:05:00,SELL,3920.9,1.0000000000218279,3674.61,True,9.77,25.20536,TimeExit,-651.9999999999982,8,TimeExit,-651.9999999999982,8,3674.61,True,17.77,13.8637,TimeExit,-651.9999999999982,8
59502,2025-10-30 06:06:00,BUY,3937.22,4528.00000000002,0.0,False,0.0,28.22198,EMACross,3546.0000000000036,62,EMACross(NoSR),3546.0000000000036,62,0.0,False,0.0,11.3176,EMACross(NoSR),3546.0000000000036,62
59563,2025-10-30 07:07:00,SELL,3970.14,2302.9999999999745,3674.61,True,10.34,28.58572,EMACross,488.99999999998727,39,EMACross(FB),488.99999999998727,39,3674.61,True,21.5,13.74333,EMACross(FB),488.99999999998727,39
59627,2025-10-30 08:11:00,SELL,3960.86,505.0000000000182,3674.61,True,10.38,27.56496,TimeExit,-537.9999999999654,8,TimeExit,-537.9999999999654,8,3674.61,True,20.08,14.25295,TimeExit,-537.9999999999654,8
59688,2025-10-30 09:12:00,BUY,3971.95,3373.000000000002,0.0,False,0.0,26.7603,TimeExit,-185.99999999996726,8,TimeExit,-185.99999999996726,8,0.0,False,0.0,13.11061,TimeExit,-185.99999999996726,8
59749,2025-10-30 10:13:00,BUY,3967.42,4427.9999999999745,0.0,False,0.0,25.41359,TimeExit,-130.0000000000182,10,TimeExit,-130.0000000000182,10,0.0,False,0.0,11.49215,TimeExit,-130.0000000000182,10
59810,2025-10-30 11:14:00,BUY,4005.12,657.9999999999927,0.0,False,0.0,26.78244,TimeExit,-81.9999999999709,8,TimeExit,-81.9999999999709,8,0.0,False,0.0,12.75052,TimeExit,-81.9999999999709,8
59876,2025-10-30 12:20:00,SELL,3989.64,2576.999999999998,3674.61,True,11.73,26.85145,EMACross,362.99999999996544,36,EMACross(FB),362.99999999996544,36,3674.61,True,26.42,11.925,EMACross(FB),362.99999999996544,36
59937,2025-10-30 13:21:00,SELL,3969.11,855.9999999999945,3674.61,True,11.29,26.08459,TimeExit,-150.0,9,TimeExit,-150.0,9,3674.61,True,25.6,11.5053,TimeExit,-150.0,9
59998,2025-10-30 14:22:00,BUY,3983.6,3125.0,0.0,False,0.0,25.88531,StructBreak,-1267.9999999999836,7,StructBreak,-1267.9999999999836,7,0.0,False,0.0,11.04763,StructBreak,-1267.9999999999836,7
60059,2025-10-30 15:23:00,BUY,3973.12,4173.000000000002,0.0,False,0.0,27.0606,EMACross,-127.99999999997453,5,EMACross(NoSR),-127.99999999997453,5,0.0,False,0.0,12.05599,EMACross(NoSR),-127.99999999997453,5
60120,2025-10-30 16:24:00,BUY,4003.27,536.0000000000127,0.0,False,0.0,27.19652,EMACross,-255.99999999999454,7,EMACross(NoSR),-255.99999999999454,7,0.0,False,0.0,15.26738,EMACross(NoSR),-255.99999999999454,7
60183,2025-10-30 17:27:00,BUY,3997.54,1109.0000000000146,0.0,False,0.0,26.29165,TimeExit,-161.9999999999891,36,TimeExit,-161.9999999999891,36,0.0,False,0.0,14.02291,TimeExit,-161.9999999999891,36
60244,2025-10-30 18:28:00,SELL,3995.48,111.00000000001273,3674.61,True,13.09,24.50343,TimeExit,-209.9999999999909,8,TimeExit,-209.9999999999909,8,3674.61,True,27.96,11.47724,TimeExit,-209.9999999999909,8
60306,2025-10-30 19:30:00,BUY,4002.7,2306.00000000004,0.0,False,0.0,24.36831,TimeExit,-14.99999999996362,30,TimeExit,-14.99999999996362,30,0.0,False,0.0,9.80437,TimeExit,-14.99999999996362,30
60367,2025-10-30 20:31:00,BUY,4013.8,1323.9999999999782,0.0,False,0.0,23.45387,TimeExit,-248.00000000000182,8,TimeExit,-248.00000000000182,8,0.0,False,0.0,10.0173,TimeExit,-248.00000000000182,8
60441,2025-10-30 21:45:00,BUY,4025.35,184.9999999999909,0.0,False,0.0,21.71202,TimeExit,-98.99999999997817,8,TimeExit,-98.99999999997817,8,0.0,False,0.0,8.47393,TimeExit,-98.99999999997817,8
60503,2025-10-30 22:47:00,BUY,4022.9,2340.000000000009,0.0,False,0.0,20.25575,TimeExit,-41.00000000003092,14,TimeExit,-41.00000000003092,14,0.0,False,0.0,7.26022,TimeExit,-41.00000000003092,14
60564,2025-10-31 00:49:00,BUY,4028.56,1774.0000000000236,0.0,False,0.0,21.55898,TimeExit,-376.9999999999982,23,TimeExit,-376.9999999999982,23,0.0,False,0.0,9.2321,TimeExit,-376.9999999999982,23
60625,2025-10-31 01:50:00,BUY,4040.93,214.00000000003274,0.0,False,0.0,21.90179,TimeExit,-23.00000000000182,8,TimeExit,-23.00000000000182,8,0.0,False,0.0,10.2798,TimeExit,-23.00000000000182,8
60692,2025-10-31 02:57:00,SELL,4025.6,2413.9999999999873,3674.61,True,16.95,20.71088,TimeExit,-138.99999999998727,8,TimeExit,-138.99999999998727,8,3674.61,True,39.78,8.82295,TimeExit,-138.99999999998727,8
60753,2025-10-31 03:58:00,SELL,4018.28,2726.999999999998,3674.61,True,15.98,21.5121,EMACross,167.00000000000728,54,EMACross(FB),167.00000000000728,54,3674.61,True,34.13,10.06818,EMACross(FB),167.00000000000728,54
60815,2025-10-31 05:00:00,BUY,4012.77,42.99999999998363,0.0,False,0.0,21.26269,EMACross,-807.0000000000164,4,EMACross(NoSR),-807.0000000000164,4,0.0,False,0.0,12.54882,EMACross(NoSR),-807.0000000000164,4
60876,2025-10-31 06:01:00,SELL,3996.79,780.0000000000182,3674.61,True,15.13,21.29566,EMACross,38.99999999998727,25,EMACross(FB),38.99999999998727,25,3674.61,True,31.88,10.10645,EMACross(FB),38.99999999998727,25
60937,2025-10-31 07:02:00,BUY,4002.16,1294.0000000000055,0.0,False,0.0,20.75224,EMACross,-194.9999999999818,4,EMACross(NoSR),-194.9999999999818,4,0.0,False,0.0,9.87395,EMACross(NoSR),-194.9999999999818,4
60998,2025-10-31 08:03:00,BUY,4006.3,1928.9999999999964,0.0,False,0.0,19.70927,EMACross,189.99999999996362,35,EMACross(NoSR),189.99999999996362,35,0.0,False,0.0,9.62391,EMACross(NoSR),189.99999999996362,35
61062,2025-10-31 09:07:00,BUY,4011.72,1490.000000000009,0.0,False,0.0,19.48537,EMACross,226.99999999999818,38,EMACross(NoSR),226.99999999999818,38,0.0,False,0.0,8.94196,EMACross(NoSR),226.99999999999818,38
61123,2025-10-31 10:08:00,BUY,4026.34,7.999999999992724,0.0,False,0.0,19.53665,TimeExit,-447.00000000002547,8,TimeExit,-447.00000000002547,8,0.0,False,0.0,9.54848,TimeExit,-447.00000000002547,8
61184,2025-10-31 11:09:00,SELL,4010.09,1134.0000000000146,3674.61,True,17.66,19.0011,EMACross,107.99999999999272,48,EMACross(FB),107.99999999999272,48,3674.61,True,36.07,9.30109,EMACross(FB),107.99999999999272,48
61245,2025-10-31 12:10:00,BUY,4015.62,118.0000000000291,0.0,False,0.0,18.21962,TimeExit,-150.0,8,TimeExit,-150.0,8,0.0,False,0.0,8.97834,TimeExit,-150.0,8
61316,2025-10-31 13:21:00,SELL,4002.72,100.99999999997635,3674.61,True,19.25,17.04767,TimeExit,-271.00000000000364,8,TimeExit,-271.00000000000364,8,3674.61,True,43.57,7.52994,TimeExit,-271.00000000000364,8
61377,2025-10-31 14:22:00,BUY,4020.12,1611.999999999989,0.0,False,0.0,18.39598,TimeExit,-223.00000000000182,8,TimeExit,-223.00000000000182,8,0.0,False,0.0,7.57529,TimeExit,-223.00000000000182,8
61438,2025-10-31 15:23:00,BUY,4029.42,207.99999999999272,0.0,False,0.0,19.31918,TimeExit,-540.0000000000091,8,TimeExit,-540.0000000000091,8,0.0,False,0.0,9.89036,TimeExit,-540.0000000000091,8
61503,2025-10-31 16:28:00,SELL,4018.05,4572.0000000000255,3674.61,True,18.17,18.90329,TimeExit,-7.999999999992724,8,TimeExit,-7.999999999992724,8,3674.61,True,31.43,10.9254,TimeExit,-7.999999999992724,8
61564,2025-10-31 17:29:00,BUY,4018.01,493.99999999996,0.0,False,0.0,18.16019,TimeExit,-274.00000000002365,16,TimeExit,-274.00000000002365,16,0.0,False,0.0,10.00457,TimeExit,-274.00000000002365,16
61625,2025-10-31 18:30:00,SELL,3989.4,1059.999999999991,3674.61,True,14.67,21.4535,EMACross,357.9999999999927,36,EMACross(FB),357.9999999999927,36,3674.61,True,23.82,13.21491,EMACross(FB),357.9999999999927,36
61690,2025-10-31 19:35:00,BUY,3985.37,2457.0000000000164,0.0,False,0.0,21.69036,EMACross,1759.999999999991,66,EMACross(NoSR),1759.999999999991,66,0.0,False,0.0,12.44768,EMACross(NoSR),1759.999999999991,66
61754,2025-10-31 20:39:00,SELL,4004.95,1385.9999999999673,3674.61,True,15.93,20.74098,TimeExit,-7.000000000016371,8,TimeExit,-7.000000000016371,8,3674.61,True,32.27,10.23678,TimeExit,-7.000000000016371,8
