entry_idx,entry_dt,dir,entry_price,impulse_start,h1_atr,sr_target,sr_found,sr_dist_atr,oracle_pnl,oracle_bar,conv_exit_idx,conv_reason,conv_pnl,conv_bars,conv_efficiency,sr_exit_idx,sr_reason,sr_pnl,sr_bars,sr_efficiency,sro_exit_idx,sro_reason,sro_pnl,sro_bars,sro_efficiency
67983,2026-01-17 08:03:00,SELL,95211.7,95312.2,236.90288,94049.2,True,4.91,200.3000000000029,119,67989,TimeExit,-35.10000000000582,6,-17.523714428360115,67989,TimeExit,-35.10000000000582,6,-17.523714428360115,68013.0,TimeExit,-40.10000000000582,30.0,-20.019970044935217
68044,2026-01-17 09:04:00,SELL,95121.7,95264.1,230.9025,94049.2,True,4.64,110.30000000000291,58,68050,TimeExit,-4.600000000005821,6,-4.170444242978875,68050,TimeExit,-4.600000000005821,6,-4.170444242978875,68074.0,TimeExit,-17.0,30.0,-15.412511332728515
68107,2026-01-17 10:37:00,BUY,95233.1,95011.4,231.5555,0.0,False,0.0,46.59999999999127,71,68113,TimeExit,-32.40000000000873,6,-69.52789699573991,68113,TimeExit,-32.40000000000873,6,-69.52789699573991,68139.0,TimeExit,-6.30000000000291,32.0,-13.519313304729808
68169,2026-01-17 11:39:00,BUY,95189.8,95162.8,216.2681,0.0,False,0.0,99.89999999999418,118,68194,EMACross,46.89999999999418,25,46.946946946943854,68194,EMACross(NoSR),46.89999999999418,25,46.946946946943854,68226.0,TimeExit,-13.0,57.0,-13.013013013013772
68230,2026-01-17 12:40:00,SELL,95168.8,95248.4,208.73902,94049.2,True,5.36,109.0,28,68268,EMACross,26.19999999999709,38,24.036697247703753,68268,EMACross(FB),26.19999999999709,38,24.036697247703753,68271.0,TimeExit,-18.89999999999418,41.0,-17.339449541279066
68291,2026-01-17 13:41:00,BUY,95287.4,95162.9,213.86715,0.0,False,0.0,103.20000000001164,35,68297,TimeExit,-1.5999999999912689,6,-1.5503875968905896,68297,TimeExit,-1.5999999999912689,6,-1.5503875968905896,68327.0,TimeExit,-0.5999999999912689,36.0,-0.5813953488286833
68352,2026-01-17 14:42:00,SELL,95241.8,95286.6,207.6182,94049.2,True,5.74,56.5,23,68358,TimeExit,-5.899999999994179,6,-10.442477876095893,68358,TimeExit,-5.899999999994179,6,-10.442477876095893,68382.0,TimeExit,-11.099999999991269,30.0,-19.64601769909959
68413,2026-01-17 15:43:00,BUY,95413.3,95303.1,212.3891,0.0,False,0.0,221.1999999999971,83,68419,TimeExit,-2.6000000000058208,6,-1.17540687161205,68419,TimeExit,-2.6000000000058208,6,-1.17540687161205,68443.0,TimeExit,-22.60000000000582,30.0,-10.216998191684503
68474,2026-01-17 16:44:00,BUY,95433.3,95368.8,209.12389,0.0,False,0.0,201.1999999999971,22,68479,EMACross,-30.5,5,-15.159045725646342,68479,EMACross(NoSR),-30.5,5,-15.159045725646342,68513.0,TimeExit,-17.69999999999709,39.0,-8.797216699799874
68535,2026-01-17 17:45:00,BUY,95583.8,95466.7,210.42737,0.0,False,0.0,0.0,1,68540,StructBreak,-152.0,5,,68540,StructBreak,-152.0,5,,68540.0,StructBreak,-152.0,5.0,
68596,2026-01-17 18:46:00,BUY,95351.5,95273.8,229.82372,0.0,False,0.0,106.30000000000291,105,68599,StructBreak,-110.69999999999709,3,-104.13922859830109,68599,StructBreak,-110.69999999999709,3,-104.13922859830109,68599.0,StructBreak,-110.69999999999709,3.0,-104.13922859830109
68660,2026-01-17 19:50:00,SELL,95360.2,95431.7,220.15389,94049.2,True,5.95,78.59999999999127,115,68672,TimeExit,-8.80000000000291,12,-11.195928753185608,68672,TimeExit,-8.80000000000291,12,-11.195928753185608,68686.0,StructBreak,-76.5,26.0,-97.32824427481998
68721,2026-01-17 20:51:00,SELL,95408.8,95457.8,207.73337,94049.2,True,6.54,141.0,60,68727,TimeExit,-9.69999999999709,6,-6.879432624111412,68727,TimeExit,-9.69999999999709,6,-6.879432624111412,,DataEnd,,,
68782,2026-01-17 21:52:00,SELL,95270.0,95350.7,200.12892,94049.2,True,6.1,3.6000000000058208,111,68788,TimeExit,-10.10000000000582,6,-280.55555555526365,68788,TimeExit,-10.10000000000582,6,-280.55555555526365,68812.0,TimeExit,-53.19999999999709,30.0,-1477.7777777753074
68843,2026-01-17 22:53:00,BUY,95356.8,95281.3,186.67173,0.0,False,0.0,40.89999999999418,24,68853,TimeExit,-1.0,10,-2.4449877750614726,68853,TimeExit,-1.0,10,-2.4449877750614726,68873.0,TimeExit,-4.900000000008731,30.0,-11.980440097822562
68904,2026-01-17 23:54:00,SELL,95271.1,95329.5,179.28884,94049.2,True,6.82,244.60000000000582,53,68910,TimeExit,-21.5,6,-8.789860997546807,68910,TimeExit,-21.5,6,-8.789860997546807,,DataEnd,,,
68969,2026-01-18 00:59:00,BUY,95157.5,95026.5,190.86366,0.0,False,0.0,69.19999999999709,81,68975,TimeExit,-15.30000000000291,6,-22.109826589600512,68975,TimeExit,-15.30000000000291,6,-22.109826589600512,68999.0,TimeExit,-40.69999999999709,30.0,-58.81502890173237
69039,2026-01-18 02:09:00,BUY,95189.0,95082.8,177.8407,0.0,False,0.0,37.69999999999709,11,69045,TimeExit,-16.89999999999418,6,-44.827586206884575,69045,TimeExit,-16.89999999999418,6,-44.827586206884575,69069.0,TimeExit,-20.19999999999709,30.0,-53.58090185676034
69100,2026-01-18 03:10:00,SELL,94866.8,95127.2,186.80861,94049.2,True,4.38,10.0,1,69106,TimeExit,-58.0,6,-580.0,69106,TimeExit,-58.0,6,-580.0,69130.0,TimeExit,-122.0,30.0,-1220.0
69161,2026-01-18 04:11:00,BUY,94994.0,94881.9,187.22079,0.0,False,0.0,205.5,97,69180,TimeExit,-5.69999999999709,19,-2.7737226277358102,69180,TimeExit,-5.69999999999709,19,-2.7737226277358102,69188.0,StructBreak,-125.19999999999709,27.0,-60.924574209244334
69222,2026-01-18 05:12:00,BUY,95055.9,94950.3,186.88469,0.0,False,0.0,143.60000000000582,36,69231,TimeExit,-22.69999999999709,9,-15.807799442894268,69231,TimeExit,-22.69999999999709,9,-15.807799442894268,69338.0,TimeExit,-6.7999999999883585,116.0,-4.735376044559946
69283,2026-01-18 06:13:00,SELL,95139.6,95189.1,178.6334,94049.2,True,6.1,91.80000000000291,80,69353,EMACross,54.90000000000873,70,59.80392156863507,69353,EMACross(FB),54.90000000000873,70,59.80392156863507,69373.0,TimeExit,-8.099999999991269,90.0,-8.823529411754915
69344,2026-01-18 07:14:00,SELL,95091.6,95091.6,181.60228,94049.2,True,5.74,43.80000000000291,19,69353,EMACross,6.900000000008731,9,15.753424657553133,69353,EMACross(FB),6.900000000008731,9,15.753424657553133,69358.0,StructBreak,-9.89999999999418,14.0,-22.602739726012604
69409,2026-01-18 08:19:00,SELL,95156.0,95187.2,166.90864,94049.2,True,6.63,145.5,101,69417,TimeExit,-10.69999999999709,8,-7.353951890032364,69417,TimeExit,-10.69999999999709,8,-7.353951890032364,69424.0,StructBreak,-32.69999999999709,15.0,-22.47422680412171
69470,2026-01-18 09:20:00,SELL,95077.4,95178.7,166.62749,94049.2,True,6.17,66.89999999999418,40,69476,TimeExit,-19.70000000001164,6,-29.44693572498259,69476,TimeExit,-19.70000000001164,6,-29.44693572498259,69535.0,TimeExit,-2.0,65.0,-2.9895366218238775
69533,2026-01-18 10:23:00,BUY,95062.9,95012.1,168.22382,0.0,False,0.0,228.20000000001164,98,69634,EMACross,30.10000000000582,101,13.190184049081633,69634,EMACross(NoSR),30.10000000000582,101,13.190184049081633,69816.0,TimeExit,-12.89999999999418,283.0,-5.6529360210313415
69594,2026-01-18 11:24:00,BUY,95201.7,95142.2,163.82065,0.0,False,0.0,89.40000000000873,37,69633,TimeExit,-45.19999999999709,39,-50.5592841163229,69633,TimeExit,-45.19999999999709,39,-50.5592841163229,69633.0,TimeExit,-45.19999999999709,39.0,-50.5592841163229
69655,2026-01-18 12:25:00,SELL,95139.8,95148.7,171.15123,94049.2,True,6.37,78.80000000000291,75,69663,StructBreak,-9.39999999999418,8,-11.928934010144458,69663,StructBreak,-9.39999999999418,8,-11.928934010144458,69663.0,StructBreak,-9.39999999999418,8.0,-11.928934010144458
69723,2026-01-18 13:33:00,SELL,95096.1,95126.7,164.29106,94049.2,True,6.37,197.3000000000029,112,69731,TimeExit,-17.59999999999127,8,-8.920425747587942,69731,TimeExit,-17.59999999999127,8,-8.920425747587942,69736.0,StructBreak,-36.59999999999127,13.0,-18.55043081601152
69786,2026-01-18 14:36:00,BUY,95128.6,95094.8,156.57226,0.0,False,0.0,219.39999999999418,100,69802,StructBreak,-52.90000000000873,16,-24.111212397452203,69802,StructBreak,-52.90000000000873,16,-24.111212397452203,69802.0,StructBreak,-52.90000000000873,16.0,-24.111212397452203
69847,2026-01-18 15:37:00,SELL,94981.6,95038.2,175.01595,94049.2,True,5.33,79.40000000000873,85,69850,StructBreak,-155.1999999999971,3,-195.46599496219144,69850,StructBreak,-155.1999999999971,3,-195.46599496219144,69850.0,StructBreak,-155.1999999999971,3.0,-195.46599496219144
69908,2026-01-18 16:38:00,SELL,95135.1,95289.7,209.28049,94049.2,True,5.19,232.90000000000873,24,69951,EMACross,89.20000000001164,43,38.29969944182409,69951,EMACross(FB),89.20000000001164,43,38.29969944182409,69995.0,TimeExit,-40.09999999999127,87.0,-17.217689995701917
69969,2026-01-18 17:39:00,BUY,95057.2,95012.8,208.34976,0.0,False,0.0,203.0,116,69975,TimeExit,-21.5,6,-10.591133004926109,69975,TimeExit,-21.5,6,-10.591133004926109,70414.0,TimeExit,-40.0,445.0,-19.704433497536947
70037,2026-01-18 18:47:00,BUY,95153.7,95059.8,196.74313,0.0,False,0.0,268.0,103,70049,TimeExit,-7.399999999994179,12,-2.7611940298485744,70049,TimeExit,-7.399999999994179,12,-2.7611940298485744,70414.0,StructBreak,-136.5,377.0,-50.93283582089553
70098,2026-01-18 19:48:00,SELL,95205.7,95260.2,188.85738,94049.2,True,6.12,46.89999999999418,32,70105,TimeExit,-2.1999999999970896,7,-4.690831556497575,70105,TimeExit,-2.1999999999970896,7,-4.690831556497575,70134.0,TimeExit,-3.8000000000029104,36.0,-8.102345415785463
70159,2026-01-18 20:49:00,BUY,95415.8,95279.65,209.52973,0.0,False,0.0,88.89999999999418,15,70184,TimeExit,-7.900000000008731,25,-8.886389201360235,70184,TimeExit,-7.900000000008731,25,-8.886389201360235,70189.0,TimeExit,-12.19999999999709,30.0,-13.723284589423946
70220,2026-01-18 21:50:00,SELL,95357.9,95492.7,207.2591,94049.2,True,6.31,89.5,79,70226,TimeExit,-6.400000000008731,6,-7.150837988836571,70226,TimeExit,-6.400000000008731,6,-7.150837988836571,70251.0,TimeExit,-24.80000000000291,31.0,-27.709497206707162
70281,2026-01-18 22:51:00,SELL,95335.4,95424.7,200.27788,94049.2,True,6.42,67.0,18,70303,TimeExit,-0.5,22,-0.7462686567164178,70303,TimeExit,-0.5,22,-0.7462686567164178,70323.0,TimeExit,-15.0,42.0,-22.388059701492537
70342,2026-01-18 23:52:00,BUY,95365.1,95296.1,193.92083,0.0,False,0.0,149.59999999999127,21,70384,EMACross,63.79999999998836,42,42.64705882352412,70384,EMACross(NoSR),63.79999999998836,42,42.64705882352412,70412.0,TimeExit,-35.30000000000291,70.0,-23.5962566844953
70405,2026-01-19 00:55:00,BUY,95494.7,95398.8,184.42472,0.0,False,0.0,0.0,1,70411,TimeExit,-85.89999999999418,6,,70411,TimeExit,-85.89999999999418,6,,70412.0,StructBreak,-164.89999999999418,7.0,
70466,2026-01-19 01:56:00,SELL,93663.7,94675.3,411.28809,92279.8,True,3.36,1785.199999999997,7,70511,EMACross,838.0,45,46.94151915751744,70472,SR_TP,1383.8999999999942,6,77.5207259690789,70472.0,SR_TP,1383.8999999999942,6.0,77.5207259690789
70527,2026-01-19 02:57:00,BUY,92710.7,92491.3,592.55635,94049.2,True,2.26,151.8000000000029,21,70533,TimeExit,-87.5,6,-57.64163372858915,70533,TimeExit,-87.5,6,-57.64163372858915,70557.0,TimeExit,-101.39999999999418,30.0,-66.7984189723269
70588,2026-01-19 03:58:00,SELL,92553.8,92781.3,598.7355,91721.35,True,1.39,192.6999999999971,17,70596,TimeExit,-21.09999999999127,8,-10.949662688111877,70596,TimeExit,-21.09999999999127,8,-10.949662688111877,70630.0,TimeExit,-17.19999999999709,42.0,-8.925791385572055
70657,2026-01-19 05:07:00,BUY,92614.7,92473.9,523.93022,94049.2,True,2.74,156.60000000000582,11,70672,TimeExit,-20.59999999999127,15,-13.154533844182954,70672,TimeExit,-20.59999999999127,15,-13.154533844182954,70687.0,TimeExit,-77.09999999999127,30.0,-49.23371647508838
70725,2026-01-19 06:15:00,SELL,92615.2,92736.3,489.03286,92279.8,True,0.69,211.09999999999127,117,70738,TimeExit,-25.40000000000873,13,-12.032212221700513,70738,TimeExit,-25.40000000000873,13,-12.032212221700513,70755.0,TimeExit,-40.19999999999709,30.0,-19.043107531974776
70786,2026-01-19 07:16:00,SELL,92591.1,92751.3,465.97514,92279.8,True,0.67,221.5,60,70792,TimeExit,-17.29999999998836,6,-7.8103837471730735,70792,TimeExit,-17.29999999998836,6,-7.8103837471730735,70816.0,TimeExit,-35.39999999999418,30.0,-15.98194130925245
70849,2026-01-19 08:19:00,SELL,92463.5,92578.0,437.80512,91721.35,True,1.7,7.30000000000291,23,70855,TimeExit,-72.69999999999709,6,-995.8904109584672,70855,TimeExit,-72.69999999999709,6,-995.8904109584672,70857.0,StructBreak,-122.80000000000291,8.0,-1682.191780821287
70910,2026-01-19 09:20:00,BUY,92626.9,92546.2,420.93777,94049.2,True,3.38,734.8000000000029,96,70917,TimeExit,-38.29999999998836,7,-5.212302667390882,70917,TimeExit,-38.29999999998836,7,-5.212302667390882,,DataEnd,,,
70971,2026-01-19 10:21:00,BUY,93004.1,92688.8,454.53274,94049.2,True,2.3,357.59999999999127,35,70979,TimeExit,-48.90000000000873,8,-13.67449664429808,70979,TimeExit,-48.90000000000873,8,-13.67449664429808,71029.0,TimeExit,-49.80000000000291,58.0,-13.92617449664545
71032,2026-01-19 11:22:00,SELL,93073.5,93220.5,437.51504,92279.8,True,1.81,197.10000000000582,44,71062,EMACross,46.89999999999418,30,23.79502790461329,71062,EMACross(FB),46.89999999999418,30,23.79502790461329,71147.0,TimeExit,-9.30000000000291,115.0,-4.718417047185508
71093,2026-01-19 12:23:00,BUY,93057.4,92876.4,405.51303,94049.2,True,2.45,248.60000000000582,83,71099,TimeExit,-67.89999999999418,6,-27.31295253418849,71099,TimeExit,-67.89999999999418,6,-27.31295253418849,71124.0,TimeExit,-13.39999999999418,31.0,-5.390185036200268
71154,2026-01-19 13:24:00,BUY,93106.7,92977.2,397.5913,94049.2,True,2.37,199.3000000000029,22,71161,TimeExit,-15.19999999999709,7,-7.626693426992909,71161,TimeExit,-15.19999999999709,7,-7.626693426992909,71191.0,TimeExit,-25.30000000000291,37.0,-12.694430506774983
71224,2026-01-19 14:34:00,BUY,93167.7,92995.6,374.45912,94049.2,True,2.35,52.0,7,71233,TimeExit,-4.0,9,-7.6923076923076925,71233,TimeExit,-4.0,9,-7.6923076923076925,71254.0,StructBreak,-178.89999999999418,30.0,-344.03846153845035
71289,2026-01-19 15:39:00,BUY,93052.3,92785.5,371.87791,94049.2,True,2.68,88.30000000000291,1,71297,TimeExit,-1.1999999999970896,8,-1.359003397505153,71297,TimeExit,-1.1999999999970896,8,-1.359003397505153,71319.0,TimeExit,-210.10000000000582,30.0,-237.9388448471109
71350,2026-01-19 16:40:00,SELL,92789.9,92976.6,367.18752,92279.8,True,1.39,51.69999999999709,5,71357,TimeExit,-47.90000000000873,7,-92.64990328822327,71357,TimeExit,-47.90000000000873,7,-92.64990328822327,71378.0,StructBreak,-191.60000000000582,28.0,-370.59961315283675
71422,2026-01-19 17:52:00,BUY,93018.8,92904.7,353.96252,94049.2,True,2.91,386.1999999999971,64,71445,TimeExit,-27.19999999999709,23,-7.042982910408415,71445,TimeExit,-27.19999999999709,23,-7.042982910408415,71575.0,TimeExit,-19.0,153.0,-4.919730709476991
71486,2026-01-19 18:56:00,BUY,93343.8,93138.9,363.26085,94049.2,True,1.94,36.89999999999418,30,71492,TimeExit,-116.60000000000582,6,-315.98915989166454,71492,TimeExit,-116.60000000000582,6,-315.98915989166454,71493.0,StructBreak,-205.0,7.0,-555.5555555556432
71547,2026-01-19 19:57:00,BUY,93211.9,93143.0,347.3994,94049.2,True,2.41,41.60000000000582,5,71553,TimeExit,-42.79999999998836,6,-102.88461538457301,71553,TimeExit,-42.79999999998836,6,-102.88461538457301,71554.0,StructBreak,-75.39999999999418,7.0,-181.24999999996066
71608,2026-01-19 20:58:00,BUY,93051.1,93009.7,345.54615,94049.2,True,2.89,218.1999999999971,90,71614,TimeExit,-35.90000000000873,6,-16.452795600370855,71614,TimeExit,-35.90000000000873,6,-16.452795600370855,71620.0,StructBreak,-47.70000000001164,12.0,-21.860678276815893
71670,2026-01-19 22:00:00,BUY,93158.6,93041.5,303.428,94049.2,True,2.94,176.59999999999127,67,71676,TimeExit,-14.80000000000291,6,-8.38052095130444,71676,TimeExit,-14.80000000000291,6,-8.38052095130444,71705.0,TimeExit,-21.20000000001164,35.0,-12.004530011332214
71733,2026-01-19 23:03:00,BUY,93229.8,93083.6,309.1576,94049.2,True,2.65,105.39999999999418,4,71739,TimeExit,-11.60000000000582,6,-11.005692599626624,71739,TimeExit,-11.60000000000582,6,-11.005692599626624,71742.0,StructBreak,-148.1999999999971,9.0,-140.60721062619098
71794,2026-01-20 00:04:00,SELL,93012.7,93058.7,335.58992,92279.8,True,2.18,870.3000000000029,72,71814,EMACross,12.19999999999709,20,1.401815465930949,71814,EMACross(FB),12.19999999999709,20,1.401815465930949,71857.0,SR_TP,732.8999999999942,63.0,84.21234057221552
71855,2026-01-20 01:05:00,SELL,92518.3,92831.8,370.68459,92279.8,True,0.64,375.90000000000873,11,71863,TimeExit,-2.3000000000029104,8,-0.6118648576756736,71857,SR_TP,238.5,2,63.447725458897175,71857.0,SR_TP,238.5,2.0,63.447725458897175
71916,2026-01-20 02:06:00,BUY,92773.8,92570.8,387.92665,94049.2,True,3.29,86.89999999999418,81,71922,TimeExit,-90.90000000000873,6,-104.60299194478115,71922,TimeExit,-90.90000000000873,6,-104.60299194478115,71928.0,StructBreak,-203.40000000000873,12.0,-234.06214039128005
71991,2026-01-20 03:21:00,BUY,92814.4,92513.8,382.45643,94049.2,True,3.23,46.30000000000291,6,71997,TimeExit,-0.39999999999417923,6,-0.8639308855165315,71997,TimeExit,-0.39999999999417923,6,-0.8639308855165315,72021.0,TimeExit,-25.0,30.0,-53.995680345568964
72052,2026-01-20 04:22:00,SELL,92425.3,92681.1,379.75557,91721.35,True,1.85,194.90000000000873,120,72059,TimeExit,-50.5,7,-25.91072344792085,72059,TimeExit,-50.5,7,-25.91072344792085,72082.0,TimeExit,-131.89999999999418,30.0,-67.67573114417048
72113,2026-01-20 05:23:00,SELL,92424.7,92554.9,381.3615,91721.35,True,1.84,1148.8999999999942,112,72138,TimeExit,-34.10000000000582,25,-2.968056401776133,72138,TimeExit,-34.10000000000582,25,-2.968056401776133,72145.0,TimeExit,-15.0,32.0,-1.305596657672563
72174,2026-01-20 06:24:00,SELL,92246.7,92472.0,394.1933,91721.35,True,1.33,1408.8999999999942,116,72180,TimeExit,-50.90000000000873,6,-3.6127475335374366,72180,TimeExit,-50.90000000000873,6,-3.6127475335374366,72211.0,SR_TP,525.3499999999913,37.0,37.28795514230914
72235,2026-01-20 07:25:00,SELL,91658.8,91829.7,448.12752,90862.85,True,1.78,893.0,89,72241,TimeExit,-72.39999999999418,6,-8.107502799551419,72241,TimeExit,-72.39999999999418,6,-8.107502799551419,72265.0,TimeExit,-27.09999999999127,30.0,-3.034714445687712
72296,2026-01-20 08:26:00,SELL,91175.0,91612.0,503.91052,90862.85,True,0.62,409.1999999999971,28,72340,EMACross,80.69999999999709,44,19.72140762463286,72302,SR_TP,312.1499999999942,6,76.28299120234516,72302.0,SR_TP,312.1499999999942,6.0,76.28299120234516
72358,2026-01-20 09:28:00,BUY,91050.8,90918.9,496.10912,91721.35,True,1.35,240.89999999999418,24,72393,EMACross,102.89999999999418,35,42.71481942714681,72393,EMACross(FB),102.89999999999418,35,42.71481942714681,72401.0,TimeExit,-2.1000000000058208,43.0,-0.8717310087197474
72419,2026-01-20 10:29:00,BUY,91180.3,90799.7,506.65457,91721.35,True,1.07,89.19999999999709,120,72424,EMACross,-228.10000000000582,5,-255.71748878925257,72424,EMACross(FB),-228.10000000000582,5,-255.71748878925257,72426.0,StructBreak,-474.3000000000029,7.0,-531.7264573991238
72483,2026-01-20 11:33:00,SELL,90943.8,91069.6,467.71396,90262.6,True,1.46,58.69999999999709,4,72489,TimeExit,-93.59999999999127,6,-159.45485519590446,72489,TimeExit,-93.59999999999127,6,-159.45485519590446,72513.0,TimeExit,-83.89999999999418,30.0,-142.9301533219733
72544,2026-01-20 12:34:00,BUY,91189.7,91130.8,445.0721,91721.35,True,1.19,239.10000000000582,32,72550,TimeExit,-23.80000000000291,6,-9.953994144710302,72550,TimeExit,-23.80000000000291,6,-9.953994144710302,72631.0,TimeExit,-0.5,87.0,-0.20911752404851017
72605,2026-01-20 13:35:00,SELL,91333.9,91421.7,415.59582,90862.85,True,1.13,573.0,119,72646,EMACross,59.69999999999709,41,10.418848167538759,72646,EMACross(FB),59.69999999999709,41,10.418848167538759,72719.0,SR_TP,471.04999999998836,114.0,82.20767888306952
72666,2026-01-20 14:36:00,SELL,91210.0,91289.7,395.87638,90862.85,True,0.88,554.6000000000058,118,72669,EMACross,9.19999999999709,3,1.6588532275508463,72669,EMACross(FB),9.19999999999709,3,1.6588532275508463,72719.0,SR_TP,347.1499999999942,53.0,62.59466282004878
72741,2026-01-20 15:51:00,BUY,91017.1,90760.9,411.59953,91721.35,True,1.71,345.5,48,72746,EMACross,-105.40000000000873,5,-30.506512301015555,72746,EMACross(FB),-105.40000000000873,5,-30.506512301015555,72769.0,StructBreak,-276.3000000000029,28.0,-79.97105643994296
72802,2026-01-20 16:52:00,SELL,90700.6,91362.6,505.43959,90262.6,True,0.87,858.8000000000029,18,72835,EMACross,65.90000000000873,33,7.673497904053156,72813,SR_TP,438.0,11,51.00139729855595,72813.0,SR_TP,438.0,11.0,51.00139729855595
72863,2026-01-20 17:53:00,SELL,90458.0,90800.2,565.83431,89722.725,True,1.3,1025.8999999999942,119,72869,TimeExit,-220.39999999999418,6,-21.48357539721176,72869,TimeExit,-220.39999999999418,6,-21.48357539721176,72881.0,StructBreak,-343.5,18.0,-33.48279559411267
72924,2026-01-20 18:54:00,SELL,90095.7,90486.0,618.04307,89722.725,True,0.6,706.8999999999942,120,72930,TimeExit,-23.60000000000582,6,-3.338520299901827,72930,TimeExit,-23.60000000000582,6,-3.338520299901827,72954.0,TimeExit,-174.1999999999971,30.0,-24.6428066204553
72985,2026-01-20 19:55:00,SELL,89714.7,89963.7,676.49066,88893.7,True,1.21,438.59999999999127,100,72991,TimeExit,-113.10000000000582,6,-25.78659370725218,72991,TimeExit,-113.10000000000582,6,-25.78659370725218,73015.0,TimeExit,-94.5,30.0,-21.54582763337936
73046,2026-01-20 20:56:00,SELL,89510.1,89724.6,661.82524,88893.7,True,0.93,234.0,39,73052,TimeExit,-54.59999999999127,6,-23.333333333329602,73052,TimeExit,-54.59999999999127,6,-23.333333333329602,73056.0,StructBreak,-217.6999999999971,10.0,-93.0341880341868
73107,2026-01-20 21:57:00,BUY,89717.8,89295.8,641.59521,90262.6,True,0.85,126.39999999999418,51,73113,TimeExit,-123.0,6,-97.31012658228296,73113,TimeExit,-123.0,6,-97.31012658228296,73140.0,TimeExit,-61.0,33.0,-48.2594936708883
73183,2026-01-20 23:13:00,BUY,89812.0,89516.0,591.41418,90262.6,True,0.76,-1.1999999999970896,1,73189,TimeExit,-115.69999999999709,6,,73189,TimeExit,-115.69999999999709,6,,73203.0,StructBreak,-307.1999999999971,20.0,
73244,2026-01-21 00:14:00,BUY,89618.7,89432.8,750.69229,90262.6,True,0.86,9.10000000000582,5,73250,TimeExit,-24.80000000000291,6,-272.5274725273302,73250,TimeExit,-24.80000000000291,6,-272.5274725273302,73263.0,StructBreak,-1439.0999999999913,19.0,-15814.285714275502
73305,2026-01-21 01:15:00,SELL,88195.4,88563.7,735.63998,87709.3,True,0.66,322.8999999999942,3,73320,TimeExit,-33.20000000001164,15,-10.281820997216549,73320,TimeExit,-33.20000000001164,15,-10.281820997216549,73335.0,TimeExit,-277.5,30.0,-85.93991947971664
73372,2026-01-21 02:22:00,SELL,88318.6,88594.4,734.31465,87709.3,True,0.83,34.10000000000582,1,73378,TimeExit,-201.89999999999418,6,-592.0821114368321,73378,TimeExit,-201.89999999999418,6,-592.0821114368321,73385.0,StructBreak,-440.59999999999127,13.0,-1292.082111436704
73440,2026-01-21 03:30:00,BUY,89026.8,88904.2,678.9527,89722.725,True,1.02,315.09999999999127,36,73453,TimeExit,-25.69999999999709,13,-8.156140907647668,73453,TimeExit,-25.69999999999709,13,-8.156140907647668,73470.0,TimeExit,-13.30000000000291,30.0,-4.220882259601168
73501,2026-01-21 04:31:00,SELL,89053.9,89294.4,635.50567,88048.85,True,1.58,65.09999999999127,4,73510,TimeExit,-108.0,9,-165.89861751154297,73510,TimeExit,-108.0,9,-165.89861751154297,73531.0,TimeExit,-53.80000000000291,30.0,-82.64208909371756
73562,2026-01-21 05:32:00,BUY,89257.4,89080.8,625.82492,89722.725,True,0.74,449.70000000001164,120,73605,EMACross,103.60000000000582,43,23.037580609295784,73605,EMACross(FB),103.60000000000582,43,23.037580609295784,73686.0,SR_TP,465.32500000001164,124.0,103.4745385812763
73627,2026-01-21 06:37:00,BUY,89426.1,89338.6,581.20826,89722.725,True,0.51,678.7999999999884,70,73648,EMACross,29.59999999999127,21,4.360636417205624,73648,EMACross(FB),29.59999999999127,21,4.360636417205624,73686.0,SR_TP,296.625,59.0,43.69843842074324
73688,2026-01-21 07:38:00,BUY,89868.5,89511.8,594.82049,90262.6,True,0.66,236.39999999999418,9,73711,TimeExit,-45.80000000000291,23,-19.37394247039088,73711,TimeExit,-45.80000000000291,23,-19.37394247039088,73718.0,TimeExit,-63.5,30.0,-26.86125211505988
73749,2026-01-21 08:39:00,SELL,89658.7,89903.3,576.25776,88893.7,True,1.33,669.5999999999913,119,73773,TimeExit,-25.5,24,-3.808243727598616,73773,TimeExit,-25.5,24,-3.808243727598616,73779.0,TimeExit,-18.90000000000873,30.0,-2.822580645162631
73810,2026-01-21 09:40:00,SELL,89218.1,89660.5,588.85006,88893.7,True,0.55,229.3000000000029,63,73819,TimeExit,-1.0,9,-0.4361098996947176,73819,TimeExit,-1.0,9,-0.4361098996947176,73840.0,TimeExit,-59.29999999998836,30.0,-25.861317051891675
73871,2026-01-21 10:41:00,SELL,89074.8,89372.1,561.44338,88048.85,True,1.83,86.0,2,73879,TimeExit,-20.19999999999709,8,-23.488372093019873,73879,TimeExit,-20.19999999999709,8,-23.488372093019873,73901.0,TimeExit,-186.0,30.0,-216.27906976744185
73932,2026-01-21 11:42:00,BUY,89404.8,89324.95,543.37093,89722.725,True,0.59,21.89999999999418,3,73938,TimeExit,-68.5,6,-312.78538812793704,73938,TimeExit,-68.5,6,-312.78538812793704,73939.0,StructBreak,-90.90000000000873,7.0,-415.06849315083514
74005,2026-01-21 12:55:00,SELL,89247.8,89384.7,514.10814,88893.7,True,0.69,1055.800000000003,79,74021,TimeExit,-24.89999999999418,16,-2.358401212350266,74021,TimeExit,-24.89999999999418,16,-2.358401212350266,74035.0,TimeExit,-97.09999999999127,30.0,-9.196817579086096
